# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.350000000000000000e+01 4.859626731695644963e+00 1.239966488509819664e-01 -2.112501948655755649e-02 1.239966488509819664e-01 -2.112501948655755649e-02 4.957307384050143456e-02 -3.278940655608725014e-03 -3.278940655608725881e-03 3.137661653273596946e-02
1.505000000000000000e+02 2.183196163232066667e+00 3.013392187659146015e-02 -1.024689543333696939e-02 3.013392187659146015e-02 -1.024689543333696939e-02 2.416990000041792028e-02 -2.607243279095260223e-04 -2.607243279095259139e-04 1.561830489318956697e-02
2.005000000000000000e+02 1.492156239739248935e+00 2.051228944277636718e-02 -4.756144410837675096e-04 2.051228944277636718e-02 -4.756144410837675096e-04 1.982613212490293847e-02 6.275763609705707321e-04 6.275763609705711657e-04 1.177031719527096322e-02
2.505000000000000000e+02 1.419046063477587660e+00 2.719853868786159534e-02 5.587177068386474030e-03 2.719853868786159534e-02 5.587177068386474030e-03 1.838022420589475667e-02 -1.102496702945512626e-04 -1.102496702945508561e-04 1.026975177189414466e-02
3.005000000000000000e+02 1.175929102131506809e+00 2.904979885912834306e-02 4.709665205800024623e-03 2.904979885912834306e-02 4.709665205800024623e-03 1.677543606787368011e-02 7.403847851252551380e-04 7.403847851252562222e-04 1.031569896262984898e-02
3.505000000000000000e+02 1.035006955725360278e+00 2.513000667823634196e-02 1.498038973598692699e-03 2.513000667823634196e-02 1.498038973598692699e-03 1.483187484238318067e-02 4.629728667239167835e-04 4.629728667239167835e-04 8.535247995672711960e-03
4.005000000000000000e+02 8.357788388108314814e-01 2.127819089597481408e-02 -4.520241778205535098e-03 2.127819089597481408e-02 -4.520241778205535098e-03 1.296726476892192011e-02 -4.685641202900940155e-05 -4.685641202900971326e-05 7.866066980195086239e-03
4.505000000000000000e+02 8.863344751424458989e-01 1.672900071008232015e-02 -2.624849314204042838e-03 1.672900071008232015e-02 -2.624849314204042838e-03 1.370137743193654105e-02 1.495133512998755181e-04 1.495133512998758163e-04 6.631328518326474325e-03
5.005000000000000000e+02 7.578945971056202380e-01 2.440186216988287152e-02 -2.290840492852370611e-03 2.440186216988287152e-02 -2.290840492852370611e-03 1.303300094339245735e-02 -1.186971872062560229e-04 -1.186971872062556434e-04 6.541670290232023607e-03
5.505000000000000000e+02 7.422844782350146442e-01 1.946854205078135322e-02 -3.482395476435056012e-03 1.946854205078135322e-02 -3.482395476435056012e-03 1.194213201250436500e-02 -2.483294737383744165e-04 -2.483294737383743623e-04 6.749148838352037050e-03
6.005000000000000000e+02 7.446366157517458895e-01 2.030650531466819675e-02 2.370461954706052851e-03 2.030650531466819675e-02 2.370461954706052851e-03 1.183788158324326420e-02 1.299479410020592813e-04 1.299479410020593084e-04 6.540999701317939952e-03
6.505000000000000000e+02 7.174537890483405622e-01 1.826835307777970041e-02 -1.511035658171223667e-03 1.826835307777970041e-02 -1.511035658171223667e-03 1.148415257324455693e-02 -9.110111946762458905e-05 -9.110111946762464326e-05 6.429846925870314790e-03
7.005000000000000000e+02 7.383466112984865548e-01 1.575185099324195870e-02 8.266420343035510388e-04 1.575185099324195870e-02 8.266420343035510388e-04 1.135966968551080543e-02 2.333513247412835557e-04 2.333513247412835829e-04 6.130464126824448912e-03
7.505000000000000000e+02 7.083693533366616224e-01 1.515968656376757116e-02 2.038415374103732711e-04 1.515968656376757116e-02 2.038415374103732711e-04 1.101575362009146568e-02 -3.120889366457443338e-05 -3.120889366457434529e-05 5.894992257151360042e-03
8.005000000000000000e+02 6.836109319648053795e-01 1.493558734402932256e-02 2.394740535146003214e-05 1.493558734402932256e-02 2.394740535146003214e-05 1.034603476244652306e-02 9.018101258575372424e-05 9.018101258575362937e-05 5.462955242889896805e-03
8.505000000000000000e+02 6.522420059156217587e-01 1.571173692609994371e-02 7.059172905304580059e-04 1.571173692609994371e-02 7.059172905304580059e-04 1.043716941356017010e-02 -1.709020311629609154e-05 -1.709020311629612203e-05 5.572702518635550863e-03
9.005000000000000000e+02 6.403453614210101730e-01 1.473963058631852160e-02 -2.069719175570659792e-05 1.473963058631852160e-02 -2.069719175570659792e-05 9.631778082821233072e-03 9.061742821668667503e-06 9.061742821668653951e-06 5.323431305735890594e-03
9.505000000000000000e+02 6.085020730938168754e-01 1.420769868707820460e-02 9.720045001167529689e-04 1.420769868707820460e-02 9.720045001167529689e-04 9.678385071983139354e-03 4.886693969248366603e-05 4.886693969248363892e-05 5.061775746472444749e-03
1.000500000000000000e+03 5.902998213694596874e-01 1.406104596581318755e-02 -1.137430751722006431e-04 1.406104596581318755e-02 -1.137430751722006431e-04 9.521214878899408179e-03 -7.687558240486932495e-05 -7.687558240486928429e-05 4.781563316374115233e-03
1.050500000000000000e+03 5.717512442287656649e-01 1.462802899832560920e-02 -1.319805459481273409e-03 1.462802899832560920e-02 -1.319805459481273409e-03 9.329249386545604081e-03 1.323423443656419332e-04 1.323423443656419603e-04 4.826263249978731198e-03
1.100500000000000000e+03 5.661132279527617550e-01 1.366955901041331904e-02 -6.598217530105508289e-04 1.366955901041331904e-02 -6.598217530105508289e-04 9.016339363082322839e-03 -9.125430387628600897e-05 -9.125430387628610384e-05 4.752226456703275911e-03
1.150500000000000000e+03 5.471750250081036659e-01 1.399074000949767672e-02 -4.973487155035805334e-04 1.399074000949767672e-02 -4.973487155035805334e-04 9.008403997738530580e-03 -4.430246187154699360e-05 -4.430246187154696650e-05 4.636010020014654301e-03
1.200500000000000000e+03 5.260115591104865818e-01 1.361238144591738961e-02 -9.012010179799334261e-04 1.361238144591738961e-02 -9.012010179799334261e-04 8.841911760157713726e-03 -9.171392356182041217e-05 -9.171392356182049349e-05 4.555617713050498507e-03
1.250500000000000000e+03 5.184148507742828427e-01 1.297028848412393534e-02 1.072929816271575722e-04 1.297028848412393534e-02 1.072929816271575722e-04 8.668064583851525784e-03 5.605782968240518202e-06 5.605782968240525826e-06 4.469127979099056860e-03
1.300500000000000000e+03 5.149427126585135461e-01 1.260439013612074145e-02 -6.111068888909990419e-04 1.260439013612074145e-02 -6.111068888909990419e-04 8.579217327348773181e-03 4.328735985120747405e-05 4.328735985120747405e-05 4.304924035951215866e-03
1.350500000000000000e+03 5.007690311419036311e-01 1.194825885941486893e-02 -2.350893565319133252e-04 1.194825885941486893e-02 -2.350893565319133252e-04 8.669641909138374458e-03 -8.512503513201436886e-06 -8.512503513201448744e-06 4.242319158909846691e-03
1.400500000000000000e+03 4.951678966248572733e-01 1.231084856047491571e-02 1.434220250833496328e-04 1.231084856047491571e-02 1.434220250833496328e-04 8.375016813747568345e-03 -4.027689247108038771e-05 -4.027689247108031317e-05 4.233832389257607791e-03
1.450500000000000000e+03 4.904253145809841508e-01 1.220813805613786898e-02 3.051704304825659424e-04 1.220813805613786898e-02 3.051704304825659424e-04 8.204204216761630877e-03 -6.368361712378963289e-06 -6.368361712379097967e-06 4.130620045553081918e-03
1.500500000000000000e+03 4.919704980596394939e-01 1.220096043361698981e-02 3.777626415727195581e-04 1.220096043361698981e-02 3.777626415727195581e-04 8.060903041691797055e-03 6.221960852425299576e-05 6.221960852425296865e-05 4.052543171932212855e-03
1.550500000000000000e+03 4.769872146730500528e-01 1.147982973205155868e-02 7.010799749793233645e-04 1.147982973205155868e-02 7.010799749793233645e-04 7.832842627512959580e-03 9.783778520263674834e-06 9.783778520263678222e-06 4.041112336372426790e-03
1.600500000000000000e+03 4.647604818221921508e-01 1.128957019470063633e-02 3.676100182468307895e-04 1.128957019470063633e-02 3.676100182468307895e-04 7.855310898233576825e-03 -2.570806246157112093e-05 -2.570806246157112093e-05 3.845715282051736551e-03
1.650500000000000000e+03 4.653642602134981932e-01 1.186893611938705413e-02 -2.895548773538290455e-04 1.186893611938705413e-02 -2.895548773538290455e-04 7.616486705416203318e-03 -2.233830308805220968e-05 -2.233830308805218935e-05 3.830411437782450627e-03
1.700500000000000000e+03 4.567443410054204955e-01 1.071480036058959986e-02 -4.783800350544496695e-04 1.071480036058959986e-02 -4.783800350544496695e-04 7.589495014291035291e-03 -1.974034295807804466e-05 -1.974034295807793624e-05 3.716115205044395395e-03
1.750500000000000000e+03 4.493993166723243560e-01 1.063777133426986772e-02 1.726628644525249378e-04 1.063777133426986772e-02 1.726628644525249378e-04 7.511400162451281268e-03 -3.884038570709628810e-05 -3.884038570709636264e-05 3.691024054265360649e-03
1.800500000000000000e+03 4.519517370220402785e-01 1.061153630308945238e-02 -5.535141751865204448e-06 1.061153630308945238e-02 -5.535141751865204448e-06 7.590038859161334431e-03 -1.993404320819229945e-05 -1.993404320819228929e-05 3.674335300486893541e-03
