          32  3.829155930080919E-004  2.266648290615134E-004
          37  2.902169839867695E-004  1.710003392484029E-004
          42  2.432009649547352E-004  1.374754260741474E-004
          47  3.934804659080200E-004  1.165257114531615E-004
          52  3.350515432223939E-004  1.024751850599969E-004
          57  3.668128725600420E-004  9.259503663897808E-005
          62  4.768025867478864E-004  8.516889171569225E-005
          67  4.570177185227803E-004  7.969328607598553E-005
          72  4.267250359402387E-004  7.523647704173897E-005
          77  4.690897353540641E-004  7.168474580963870E-005
          82  4.822373749365797E-004  6.844651577226232E-005
          87  4.018019458040799E-004  6.546978603150297E-005
          92  5.795031253482448E-004  6.275779120862556E-005
          97  3.798730290083040E-004  6.014332503268916E-005
         104  4.780246302254382E-004  4.118918935726578E-005
         113  4.508629803586519E-004  3.797335060717458E-005
         122  4.655725232699187E-004  3.484406417391582E-005
         131  4.021128328379709E-004  3.174814972509283E-005
         140  3.490710354709881E-004  2.890506205252507E-005
         149  2.827521695864853E-004  2.618178147210475E-005
         158  2.699727054468822E-004  2.370521691367430E-005
         167  1.915773606985458E-004  2.151152321849115E-005
         176  1.947540498599992E-004  1.962769972270085E-005
         185  1.525148769999869E-004  1.812757363378796E-005
         194  1.317992050745815E-004  1.697771058694740E-005
         203  1.053045178405046E-004  1.619048016047930E-005
         212  1.221186648069779E-004  1.581215451611719E-005
         221  1.119553641286111E-004  1.571064981808289E-005
         230  1.464281519115903E-004  1.596288076107513E-005
         239  1.950583271470969E-004  1.650679442096313E-005
         248  2.146727560017316E-004  1.734375053340182E-005
         257  2.969663380366983E-004  1.842497765434191E-005
         266  3.415455759097240E-004  1.972053338610617E-005
         275  4.397937555618119E-004  2.110411480905324E-005
         284  4.521679231913295E-004  2.259792944868988E-005
         293  5.991173197891913E-004  2.410869191064628E-005
         302  6.393367840258871E-004  2.553027623803971E-005
         311  7.096635815355694E-004  2.684488229198235E-005
         320  7.730695218374021E-004  2.793951346686259E-005
         329  8.785897904450540E-004  2.890224375107785E-005
         338  8.809730124280322E-004  2.956108541258611E-005
         347  8.440014086208539E-004  2.999292372969870E-005
         356  9.240080563230440E-004  3.017663046576582E-005
         365  8.703806167709409E-004  2.991756717357111E-005
         374  9.445027987373760E-004  2.950761865585806E-005
         383  9.153439028084977E-004  2.882696353770964E-005
         392  9.119247240306576E-004  2.792943862036818E-005
         401  8.253277462924597E-004  2.671652263044312E-005
         410  7.842744324711384E-004  2.543509855247062E-005
         419  6.888753378376132E-004  2.403536497844603E-005
         428  6.545856744095218E-004  2.253330089845125E-005
         437  6.346861106978031E-004  2.104969884303582E-005
         446  5.460283965029521E-004  1.954649711691967E-005
         455  4.675196163880755E-004  1.813578246919927E-005
         464  4.246250354194781E-004  1.683254491308525E-005
         473  3.247851948721800E-004  1.568667148604026E-005
         482  3.091738116205670E-004  1.464696152797286E-005
         491  2.680264316682005E-004  1.382022199178210E-005
         500  2.082591856634244E-004  1.312994831091249E-005
         509  1.991396657847508E-004  1.079695542707734E-005
         518  1.718016152086784E-004  1.043835969217022E-005
         527  1.468705977041536E-004  1.027551543367762E-005
         536  1.465286767256039E-004  1.027079940807646E-005
         545  1.813514579238690E-004  1.041435802833689E-005
         554  1.740570993179281E-004  1.070186941867986E-005
         563  2.106013775879401E-004  1.108847788096100E-005
         572  2.279597651277145E-004  1.154202714664273E-005
         581  2.879658972855250E-004  1.211241398317572E-005
         590  2.753843951509043E-004  1.270131835792745E-005
         599  3.186175356020685E-004  1.328863991983179E-005
         608  3.750748746066238E-004  1.390822106483283E-005
         617  4.266725611687871E-004  1.444651027874394E-005
         626  4.159953775114264E-004  1.492336319949180E-005
         635  4.694087497841683E-004  1.539527442731963E-005
         644  4.979922035648487E-004  1.571946685708357E-005
         653  4.829222956314334E-004  1.590196349310273E-005
         662  4.972908548159758E-004  1.605686179155641E-005
         671  5.069446510548587E-004  1.605531716666193E-005
         680  4.966544207256520E-004  1.597116881753805E-005
         689  5.037590391888516E-004  1.571647696131556E-005
         698  5.014673181957332E-004  1.542786456257546E-005
         707  4.583268784967367E-004  1.508244613350570E-005
         716  4.458601721439045E-004  1.462822646355679E-005
         725  3.991739213889232E-004  1.414931159317462E-005
         734  3.757089945377084E-004  1.362748275851917E-005
         743  3.146790465571685E-004  1.313970168767032E-005
         752  3.030175686334260E-004  1.261382314184932E-005
         761  2.675548885093303E-004  1.215381378289167E-005
         770  2.233514949629316E-004  1.169933755154567E-005
         779  2.004459602085117E-004  1.133228462466937E-005
         788  1.957101373574696E-004  1.099751096976311E-005
